altitude_ft,altitude_m,Wfuel_t,MTOW_t,Wcruise_t,T0_design_5pct_kN,T0_envelope_kN,T0_installed_kN,critical,Cruise_kN,Takeoff_kN,High_speed_cruise_kN,CL_cruise,CD_cruise,LD_cruise,Mf_cruise,TSFC_1_per_hr,kT_cruise,rho_kg_m3,feasible_installed_thrust
39200.0,11948.16,101.93571180821655,285.22113746023194,272.5838561044993,862.3923445450807,821.3260424238864,863.0,Cruise,821.3260424238864,675.5461321253562,717.9662445062158,0.5942605538413858,0.027231165546393835,21.822810075056903,0.7008228034642309,0.4727432029011528,0.14919108479999998,0.3144882014367113,True
39250.0,11963.400000000001,101.97539735763394,285.2767101178246,272.63694564247135,865.4020551483732,824.192433474641,863.0,Cruise,824.192433474641,675.8094053986174,718.0997092003912,0.5958010305112745,0.027315538824193436,21.81179856439706,0.7007447686355436,0.47265266578818227,0.148776252,0.3137361673479152,False
39300.0,11978.640000000001,102.01634677337617,285.3340519655877,272.6917252120264,868.4426543194264,827.0882422089775,863.0,Cruise,827.0882422089775,676.0811139071795,718.2374594745838,0.5973491731247719,0.027400603354995424,21.800584658142892,0.7006643403461846,0.47256214644754363,0.1483614192,0.3129859351807719,False
39350.0,11993.880000000001,102.05857412386278,285.39318263744394,272.7482135440351,871.5145674087915,830.0138737226584,863.0,Cruise,830.0138737226584,676.3613557676399,718.3795459257835,0.5989050595646825,0.027486368249984523,21.789166692293726,0.7005814944364843,0.4724716448756645,0.14794658640000002,0.312237500609178,False
39400.0,12009.12,102.10209377085289,285.4541221749255,272.80642975732053,874.6182280440814,832.9697409943633,863.0,Cruise,832.9697409943633,676.650231264419,718.5260202898605,0.6004687691151825,0.027572842797711383,21.777542980262556,0.7004962063115332,0.4723811610689728,0.14753175360000004,0.31149085931743664,False
39450.0,12024.36,102.14692037744872,285.51689103826374,272.8663933691705,877.7540783430405,835.95626508861,863.0,Cruise,835.95626508861,676.9478429103337,718.6769354736059,0.6020403824981753,0.027660036468814563,21.765711812309014,0.700408450929878,0.4722906950238972,0.14711692080000005,0.310746007000233,False
39500.0,12039.6,102.19306891637312,285.5815101178564,272.9281243062064,880.9225691335823,838.9738753653164,863.0,Cruise,838.9738753653164,677.2542955092888,718.8323455879016,0.6036199819108601,0.027747958920902954,21.75367145495318,0.7003182027918397,0.47220024673686734,0.14670208800000006,0.31000293936260903,False
39550.0,12054.84,102.24055467853678,285.64800074613447,272.9916429156293,884.1241601810929,842.0230096962789,863.0,Cruise,842.0230096962789,677.5696962212012,718.992305982076,0.6052076510645693,0.027836620003605914,21.741420150369247,0.7002254359274361,0.4721098162043136,0.14628725520000008,0.30926165211993845,False
39600.0,12070.08,102.28939328190611,285.7163847098457,273.0569699768569,887.3593204232965,845.1041146888539,863.0,Cruise,845.1041146888539,677.8941546292506,719.1568732794944,0.6068034752249268,0.027926029763797974,21.72895611575832,0.7001301238838946,0.47201940342266674,0.14587242239999998,0.3085221409979014,False
39650.0,12085.32,102.3396006806839,285.7866842627675,273.12412671356714,890.6285282129733,848.2176459171174,863.0,Cruise,848.2176459171174,678.2277828095446,719.3261054144372,0.608407541253376,0.02801619845100521,21.716277542699466,0.7000322397127351,0.4719290083883586,0.1454575896,0.30778440173246024,False
39700.0,12100.560000000001,102.39119317481669,285.8589221388732,273.1931348061659,893.9322715688697,851.3640681608282,863.0,Cruise,851.3640681608282,678.5706954033153,719.5000616703176,0.6100199376501388,0.028107136523001168,21.703382596478146,0.699931755956409,0.47183863109782154,0.1450427568,0.3070484300698346,False
39750.0,12115.800000000001,102.4445924659962,285.9338209947459,273.265000440879,897.2748181111276,854.5474458201214,863.0,Cruise,854.5474458201214,678.9263311598603,719.6812845909163,0.6116429571449077,0.02819897312254156,21.69025639646344,0.6998284947099086,0.47174827154748905,0.14462792400000002,0.30631422176647705,False
39800.0,12131.04,102.49901953320737,286.01002921685756,273.33780982983023,900.6492838896611,857.7612227520582,863.0,Cruise,857.7612227520582,679.2882796933159,719.8649532896809,0.6132723628516691,0.02829148676884698,21.67692238525162,0.6997227190359735,0.47165792973379456,0.14421309119999992,0.30558177258904695,False
39850.0,12146.28,102.55488335654012,286.0882479415533,273.4125397320168,904.0598166516152,861.0093491920144,863.0,Cruise,861.0093491920144,679.6598773506714,720.0535356817379,0.6149103778639964,0.028384802687446,21.663366296217315,0.6996142577800396,0.4715676056531732,0.14379825840000005,0.304851078314388,False
39900.0,12161.52,102.61220174903772,286.16850200976376,273.4892138449815,907.506946111628,864.2923296301219,863.0,Cruise,864.2923296301219,680.0412500295806,720.2470970068567,0.6165570978461359,0.02847893223960439,21.649586180366594,0.699503081281486,0.47147729930206006,0.14338342560000006,0.30412213472950167,False
39950.0,12176.76,102.67099292393975,286.2508168182669,273.56785639524185,910.9912130599632,867.6106791047267,863.0,Cruise,867.6106791047267,680.4325266074259,720.4457040750675,0.6182126203473957,0.02857388702654669,21.63558005857035,0.699389159295037,0.4713870106768914,0.14296859280000007,0.3033949376315244,False
40000.0,12192.0,102.73127550655907,286.33521833613776,273.64849215387807,914.5131696715208,870.9649234966865,863.0,Cruise,870.9649234966865,680.8338390318866,720.6494253147275,0.619877044855512,0.02866967889641129,21.621345920728285,0.6992724609742045,0.4712967397741041,0.14255376000000008,0.302669482827702,False
40050.0,12207.24,102.79306854660629,286.4217331218128,273.73114645270454,918.0733798258832,874.3555998341744,863.0,Cruise,874.3555998341744,681.2453224149741,720.858330822438,0.6215504728519672,0.028766319951463674,21.606881724902102,0.6991529548541241,0.4712064865901357,0.1421389272,0.30194576613536545,False
40100.0,12222.480000000001,102.8563915309816,286.5103883408019,273.81584520104866,921.672419438863,877.783256608441,863.0,Cruise,877.783256608441,681.6671151307045,721.0724924148996,0.6232330078693373,0.028863822555579368,21.592185396416475,0.6990306088337607,0.4711162511214244,0.1417240944,0.30122378338190725,False
40150.0,12237.720000000001,102.9212643970554,286.6012117840733,273.9026149031645,925.3108768060924,881.2484541010404,863.0,Cruise,881.2484541010404,682.0993589165687,721.29198368279,0.6249247555507704,0.02896219934200922,21.57725482692631,0.6989053901574485,0.4710260333644096,0.1413092616,0.30050353040475675,False
40200.0,12252.960000000001,102.98770754646094,286.6942318871455,273.991482676311,928.9893529591577,884.7517647230072,863.0,Cruise,884.7517647230072,682.5421989789884,721.5168800467701,0.6266258237116843,0.02906146322143969,21.562087873448846,0.6987772653957431,0.47093583331553074,0.14089442880000003,0.2997850030513557,False
40250.0,12268.2,103.05574185942233,286.7894777499173,274.08247626952635,932.708462034871,888.2937733665439,863.0,Cruise,888.2937733665439,682.9957841029358,721.7472588157059,0.6283363224037889,0.029161627390362026,21.546682357358947,0.6986462004255484,0.47084565097122844,0.14047959599999993,0.2990681971791345,False
40300.0,12283.44,103.12538870964248,286.8869791572709,274.17562408312716,936.4688316582528,891.8750777697646,863.0,Cruise,891.8750777697646,683.4602667659208,721.9831992472218,0.6300563639815365,0.029262705339764508,21.531036063345976,0.6985121604094865,0.470755486327944,0.14006476320000005,0.29835310865548825,False
40350.0,12298.68,103.19709803532186,286.98749638724723,274.27196426950115,940.2752974131622,895.5002832506306,863.0,Cruise,895.5002832506306,683.9392816603589,722.2273403825442,0.6317883875988511,0.029364841845269662,21.515129927410964,0.6983749138767849,0.4706653393821195,0.13964993040000007,0.29763973335775196,False
40400.0,12313.92,103.27005291329914,287.08962886779943,274.36954527189397,944.1203104335191,899.1622004128752,863.0,Cruise,899.1622004128752,684.4261659025276,722.4747446854653,0.6335279522053142,0.029467794702521952,21.498994363195248,0.6982348053859655,0.47057521013019743,0.13923509760000008,0.29692806717317766,False
40450.0,12329.16,103.3446883457653,287.19411183346523,274.46937142049575,948.0085611201193,902.8652963048755,863.0,Cruise,902.8652963048755,684.9244346045692,722.7279649666682,0.6352774154294154,0.02957170395343724,21.48261109436592,0.6980916122255462,0.4704850985686215,0.1388202648000001,0.29621810599890963,False
40500.0,12344.400000000001,103.42102788233497,287.30097809678733,274.57147401206777,951.9407357030309,906.610224479077,863.0,Cruise,906.610224479077,685.4342565690604,722.987089149214,0.6370368997689229,0.02967658437663214,21.465977744748038,0.6979452964421788,0.47039500469383566,0.138405432,0.29550984574196093,False
40550.0,12359.640000000001,103.49909565233757,287.4102612749974,274.67588510883104,955.9175360773919,910.3976534070399,863.0,Cruise,910.3976534070399,685.9558049530232,723.2522074589765,0.6388065304096191,0.029782451095062997,21.449091895445548,0.6977958192501131,0.47030492850228484,0.1379905992,0.2948032823191896,False
40600.0,12374.880000000001,103.57891638383745,287.5219958163363,274.7826375633914,959.9396802854219,914.228266938497,863.0,Cruise,914.228266938497,686.489257414154,723.5234125025089,0.6405864353096984,0.0298893195870737,21.4319510835146,0.6976431410050534,0.47021486999041484,0.13757576640000002,0.2940984116572752,False
40650.0,12390.12,103.66051542344431,287.6362170274675,274.8917650446955,964.0079030175217,918.102764778592,863.0,Cruise,918.102764778592,687.0347962632504,723.8007993482298,0.6423767452875889,0.029997205697898464,21.41455280058277,0.6974872211769543,0.4701248291546719,0.13716093360000003,0.2933952296926944,False
40700.0,12405.36,103.7439187569556,287.75296110203556,275.0033020650621,968.122956133367,922.021862984159,863.0,Cruise,922.021862984159,687.5926086231374,724.0844656110789,0.6441775941133435,0.030106125651640836,21.396894491411743,0.6973280183217035,0.4700348059915033,0.13674610079999994,0.29269373237169793,False
40750.0,12420.6,103.82915303087296,287.8722651504302,275.1172840083492,972.2856092040048,925.9862944800045,863.0,Cruise,925.9862944800045,688.1628865944439,724.3745115408362,0.6459891186037973,0.030216096063754482,21.37897355240041,0.6971654900516349,0.4699448004973566,0.13633126799999995,0.29199391565028704,False
40800.0,12435.84,103.91667366587092,287.99488982964334,275.2347325286803,976.5010145128049,930.0009662026713,863.0,Cruise,930.0009662026713,688.749283662123,724.6735497060395,0.6478137779633176,0.030327269500711126,21.360768332543998,0.6969993692443911,0.46985481266868057,0.13591643520000007,0.29129577549419,False
40850.0,12451.08,104.0056710794157,288.11945946153895,275.3537540358034,980.7614595997646,934.0585329521567,863.0,Cruise,934.0585329521567,689.3452372931267,724.9767699602701,0.6496471766917465,0.030439398725569618,21.342313051211217,0.6968300461374043,0.4697648425019245,0.1355016024000001,0.2905993078788383,False
40900.0,12466.320000000002,104.09658450596112,288.24670772476134,275.4753340568718,985.0719369078513,938.1637494360488,863.0,Cruise,938.1637494360488,689.9542718563614,725.2866924074476,0.6514916858108141,0.030552631083682766,21.323586961345402,0.6966572637093933,0.46967488999353824,0.1350867696,0.2899045087893434,False
40950.0,12481.560000000001,104.18944352286839,288.3766758053426,275.5995118722449,989.4332934402814,942.3174223240775,863.0,Cruise,942.3174223240775,690.5766015912099,725.6034290786026,0.6533474556385914,0.030666984912696472,21.304587245813604,0.6964809754290482,0.4695849551399728,0.1346719368,0.28921137422047355,False
41000.0,12496.800000000001,104.28427849397849,288.5094059805339,275.72632780009036,993.8463970236812,946.5203781177917,863.0,Cruise,946.5203781177917,691.2124466862368,725.927095160393,0.6552146400966081,0.03078247901388188,21.285311030379585,0.6963011336509588,0.46949503793767944,0.13425710400000002,0.28851990017663093,False
41050.0,12512.04,104.38112059765199,288.64494165759237,275.8558232331038,998.3121370038764,950.7734638132156,863.0,Cruise,950.7734638132156,691.8620334961544,726.2578091109723,0.6570933968331333,0.03089913266831986,21.265755381763043,0.6961176895774888,0.46940513838311054,0.13384227120000003,0.2878300826718273,False
41100.0,12527.28,104.48000185607734,288.7833274143162,275.98804067687115,1002.8314249717014,955.0775475920965,863.0,Cruise,955.0775475920965,692.5255947687633,726.5956927811958,0.6589838873518766,0.031016965653809635,21.24591730561295,0.695930593218964,0.469315256472719,0.13342743840000004,0.28714191772966186,False
41150.0,12542.52,104.58095516591762,288.92460904142456,276.12302378996753,1007.4051955204378,959.4335195432741,863.0,Cruise,959.4335195432741,693.2033698824282,726.9408715414761,0.660886277146413,0.03113599826254157,21.22579374439065,0.6957397933520846,0.4692253922029585,0.13301260559999994,0.28645540138329784,False
41200.0,12557.76,104.68401433037009,289.0688335868854,276.26081742588514,1012.0344070365741,963.8422924157848,863.0,Cruise,963.8422924157848,693.8956050946807,727.2934744145984,0.6628007358406347,0.03125625131957627,21.205381575157496,0.6955452374764618,0.4691355455702833,0.13259777279999996,0.28577052967543926,False
41250.0,12573.0,104.78966499004827,289.2168026483843,276.4024798337119,1016.7248310572729,968.3093629116885,863.0,Cruise,968.3093629116885,694.6061719097892,727.6562269259023,0.6647298715064607,0.03137789398457474,21.18465540846175,0.6953466070239931,0.4690457165711488,0.13218293999999997,0.28508729865830806,False
41300.0,12588.24,104.89706268945635,289.36709462738554,276.5460795724366,1021.4681518000472,972.8268112381401,863.0,Cruise,972.8268112381401,695.3282659197741,728.0241988623617,0.6666691096437547,0.03150066032747997,21.163655069864614,0.695144360232679,0.46895590520201064,0.1317681072000001,0.28440570439362123,False
41350.0,12603.480000000001,105.00667463361374,289.52048059511156,276.69263439863795,1026.2699550274947,977.3999571690425,863.0,Cruise,977.3999571690425,696.0656121356014,728.4000116460132,0.6686209581411612,0.031624713442637044,21.14235625736022,0.6949381907798933,0.46886611145932555,0.1313532744,0.28372574295256786,False
41400.0,12618.720000000001,105.1185386782806,289.6770132314574,276.84219454662616,1031.1313039501683,982.0298132858746,863.0,Cruise,982.0298132858746,696.8184876458098,728.7838107517645,0.6705856050672834,0.03175007651896953,21.12075555681362,0.694728040510665,0.4687763353395507,0.1309384416,0.2830474104157864,False
41450.0,12633.960000000001,105.23269377535458,289.83674673639086,276.99481169583885,1036.053290167335,986.7174192069857,863.0,Cruise,986.7174192069857,697.5871778917357,729.1757460988171,0.6725632434522341,0.03187677338659501,21.098849475620515,0.6945138497384272,0.46868657683914433,0.13052360880000002,0.282370702873342,False
41500.0,12649.2,105.34918001564898,289.9997368890928,277.15053902678875,1041.0370347060034,991.4638425771461,863.0,Cruise,991.4638425771461,698.3719770006868,729.5759722290726,0.6745540714739131,0.032004828541363946,21.07663443977212,0.6942955571874698,0.4685968359545651,0.13010877600000004,0.281695616424703,False
41550.0,12664.44,105.46803867378956,290.1660411100146,277.3094312797566,1046.0836891092379,996.270180104036,863.0,Cruise,996.270180104036,699.1731881358745,729.9846484945398,0.6765582926532739,0.0321342671706028,21.054106790778345,0.6940730999326006,0.4685071126822726,0.12969394320000005,0.28102214717871965,False
41600.0,12679.68,105.58976592603527,290.33647009990244,277.4725425879548,1051.1994141452217,1001.1422991859253,863.0,Cruise,1001.1422991859253,699.9947479150862,730.4045086129978,0.6785785561794282,0.03226526796045555,21.031238823464818,0.6938461244278564,0.46841740701872686,0.12927911039999995,0.2803502912536002,False
41650.0,12694.92,105.71352193568595,290.50961994543513,277.6379844835237,1056.3757557330662,1006.0721483172058,863.0,Cruise,1006.0721483172058,700.8299177029978,730.8307118835597,0.6806103226786603,0.032397560618373504,21.00807312920555,0.693615123597722,0.46832771896038916,0.12886427759999997,0.2796800447768891,False
41700.0,12710.16,105.83978319553694,290.6862688874731,277.80676829850324,1061.6186750210818,1011.0654047819825,863.0,Cruise,1011.0654047819825,701.6824781315636,731.265881666601,0.6826561344926562,0.032531317287276734,20.984583208367297,0.6933797574865774,0.46823804850372086,0.12844944479999998,0.2790114038854443,False
41750.0,12725.400000000001,105.96859630715788,290.86648174564664,277.97895583860145,1066.9294589137546,1016.1232942035759,863.0,Cruise,1016.1232942035759,702.5527731257869,731.7101991153096,0.684716219157667,0.03266656624338105,20.960765023670195,0.693139955813771,0.4681483956451846,0.128034612,0.2783443647254146,False
41800.0,12740.640000000001,106.10000932413467,291.0503253524327,278.154610822768,1072.3094312252597,1021.2470773573903,863.0,Cruise,1021.2470773573903,703.4411577416558,732.1638513210787,0.6867908107199672,0.03280333660689935,20.93661443499373,0.6928956462920204,0.46805876038124344,0.1276197792,0.2776789234522177,False
41850.0,12755.880000000001,106.23407181328501,291.237868637753,278.3337989632026,1077.7599541407117,1026.4380515625826,863.0,Cruise,1026.4380515625826,704.3479986453998,732.6270315707446,0.6888801500004486,0.032941658376978565,20.912127195207503,0.6926467545457652,0.4679691427083614,0.12720494640000002,0.2770150762305175,False
41900.0,12771.12,106.37083491915169,291.42918271808384,278.5165880495996,1083.2824297525483,1031.697552145284,863.0,Cruise,1031.697552145284,705.2736746187832,733.0999396178322,0.6909844848730222,0.03308156246849158,20.887298945784316,0.6923932040252296,0.4678795426230028,0.12679011360000003,0.27635281923420196,False
41950.0,12786.36,106.51082766228318,291.6251231545534,278.7040732912115,1088.8837041006404,1037.0320991434671,863.0,Cruise,1037.0320991434671,706.222365387838,733.5854381058402,0.6931066202508238,0.03322324558572,20.86209845039145,0.6921345892036809,0.4677899601216332,0.12637528080000004,0.2756921486463607,False
42000.0,12801.6,106.65317924569803,291.82424495714383,278.89433147200646,1094.554794923634,1042.4331380225085,863.0,Cruise,1042.4331380225085,707.1871127187303,734.0785736159088,0.6952418630259037,0.0333664210110622,20.836572876527736,0.6918714601825018,0.46770039520071854,0.12596044800000006,0.2750330606592633,False
